artifact_id,cdli_comments,designation,artifact_type,period,provenience,written_in,archive,composite_no,seal_no,composites,seals,museum_no,accession_no,condition_description,artifact_preservation,period_comments,provenience_comments,artifact_type_comments,is_provenience_uncertain,is_period_uncertain,is_artifact_type_uncertain,is_school_text,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,artifact_comments,seal_information,collections,dates,alternative_years,genres,languages,materials,publications_key,publications_type,publications_exact_ref,publications_comment,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
1583,,"ATU 5, pl. 108, W 9656,fn",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15108",,,,,,,0,0,0,0,64.0,30.0,38.0,,,"W 09656,fn","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 108, W 9656,fn; 473","64x38x30 - same locus as W 9578,a - ATU 1, 473 - 23.1.1931.; ",i3.MesopOil,10954," ",0,0,,,0,0,0,0,,
1584,,"ATU 5, pl. 108, W 9656,fo",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15175",,,,,,,0,0,0,0,38.0,27.0,24.0,,,"W 09656,fo","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 108, W 9656,fo; 448","38x24x27 - same locus as W 9578,a - ATU 1, 448 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1586,,"ATU 5, pl. 108, W 9656,fq",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15052",,,,,,,0,0,0,0,30.0,24.0,36.0,,,"W 09656,fq","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 108, W 9656,fq; 436","30x36x24 - same locus as W 9578,a - ATU 1, 436 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1588,,"ATU 5, pl. 108, W 9656,fs",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15098",,,,,,,0,0,0,0,43.0,21.0,22.0,,,"W 09656,fs","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 108, W 9656,fs; 503","43x22x21 - same locus as W 9578,a - ATU 1, 503 - 23.1.1931 - tablet could equally have been rotated around its vertical axis.; ",,," ",0,0,,,0,0,0,0,,
1590,,"ATU 5, pl. 109, W 9656,fu",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14982",,,,,,,0,0,0,0,53.0,23.0,27.0,,,"W 09656,fu","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 109, W 9656,fu; 403","53x27x23 - same locus as W 9578,a - ATU 1, 403 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1591,,"ATU 5, pl. 109, W 9656,fv",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14944",,,,,,,0,0,0,0,48.0,26.0,45.0,,,"W 09656,fv","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 109, W 9656,fv; 554","48x45x26 - same locus as W 9578,a - ATU 1, 554 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1593,,"ATU 5, pl. 109, W 9656,fx",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15177",,,,,,,0,0,0,0,21.0,22.0,34.0,,,"W 09656,fx","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 109, W 9656,fx; 542","21x34x22 - same locus as W 9578,a - ATU 1, 542 - 23.1.1931 - see the remarks to W 9579,ai.; ",,," ",0,0,,,0,0,0,0,,
1597,,"ATU 5, pl. 109, W 9656,gb",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14726",,,,,,,0,0,0,0,35.0,14.0,30.0,,,"W 09656,gb","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 109, W 9656,gb; 183","35x30x14 - same locus as W 9578,a - ATU 1, 183 - 23.1.1931 - fingerprints on both faces of tablet.; ",,," ",0,0,,,0,0,0,0,,
1600,,"ATU 5, pl. 110, W 9656,ge",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14662",,,,,,,0,0,0,0,47.0,20.0,36.0,,,"W 09656,ge","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 110, W 9656,ge; 131","47x36x20 - same locus as W 9578,a - ATU 1, 131 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1602,,"ATU 5, pl. 110, W 9656,gg",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14798",,,,,,,0,0,0,0,43.0,17.0,32.0,,,"W 09656,gg","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 110, W 9656,gg; 231","43x32x17 - same locus as W 9578,a - ATU 1, 231 - 23.1.1931 - numerical notations in the EN system.; ",,," ",0,0,,,0,0,0,0,,
1603,,"ATU 5, pl. 110, W 9656,gh",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14913",,,,,,,0,0,0,0,37.0,23.0,26.0,,,"W 09656,gh","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 110, W 9656,gh; 457","37x26x23 - same locus as W 9578,a - ATU 1, 457 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1604,,"ATU 5, pl. 110, W 9656,gi",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15142",,,,,,,0,0,0,0,18.0,22.0,30.0,,,"W 09656,gi","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 110, W 9656,gi","18x30x22 - same locus as W 9578,a - 23.1.1931.",,," ",0,0,,,0,0,0,0,,
1607,,"ATU 5, pl. 111, W 9656,gm",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14697",,,,,,,0,0,0,0,36.0,14.0,27.0,,,"W 09656,gm","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 111, W 9656,gm; 115","36x27x14 - same locus as W 9578,a - ATU 1, 115 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1608,,"ATU 5, pl. 111, W 9656,gn",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15050",,,,,,,0,0,0,0,38.0,24.0,29.0,,,"W 09656,gn","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 111, W 9656,gn; 401","38x29x24 - same locus as W 9578,a - ATU 1, 401 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1609,,"ATU 5, pl. 111, W 9656,go",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 17838",,,,,,,0,0,0,0,40.0,20.0,17.0,,,"W 09656,go","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 111, W 9656,go","40x17x20 - same locus as W 9578,a - 23.1.1931.",,," ",0,0,,,0,0,0,0,,
1610,,"ATU 5, pl. 111, W 9656,gp",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14645",,,,,,,0,0,0,0,49.0,19.0,35.0,,,"W 09656,gp","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 111, W 9656,gp; 77","49x35x19 - same locus as W 9578,a - ATU 1, 77 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1612,,"ATU 5, pl. 111, W 9656,gr",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15179",,,,,,,0,0,0,0,50.0,26.0,22.0,,,"W 09656,gr","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 111, W 9656,gr; 546","50x22x26 - same locus as W 9578,a - ATU 1, 546 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1613,,"ATU 5, pl. 111, W 9656,gs",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14783",,,,,,,0,0,0,0,29.0,13.0,25.0,,,"W 09656,gs","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 111, W 9656,gs; 181","29x25x13 - same locus as W 9578,a - ATU 1, 181 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1620,,"ATU 5, pl. 112, W 9656,gz",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14966",,,,,,,0,0,0,0,25.0,21.0,27.0,,,"W 09656,gz","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 112, W 9656,gz; 432","25x27x21 - same locus as W 9578,a - ATU 1, 432 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1621,,"ATU 5, pl. 112, W 9656,ha1",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15033",,,,,,,0,0,0,0,22.0,17.0,14.0,,,"W 09656,ha1","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 112, W 9656,ha1","22x14x17 - same locus as W 9578,a - 23.1.1931.",,," ",0,0,,,0,0,0,0,,
1622,,"ATU 5, pl. 112, W 9656,ha2",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15280",,,,,,,0,0,0,0,35.0,14.0,29.0,,,"W 09656,ha2","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 112, W 9656,ha2","35x29x14 - same locus as W 9578,a - 23.1.1931 - ""waster.""",,," ",0,0,,,0,0,0,0,,
1623,,"ATU 5, pl. 112, W 9656,hb",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14969",,,,,,,0,0,0,0,39.0,18.0,31.0,,,"W 09656,hb","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 112, W 9656,hb","39x31x18 - same locus as W 9578,a - 17.2.1930.",,," ",0,0,,,0,0,0,0,,
1624,,"ATU 5, pl. 112, W 9656,hc",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15146",,,,,,,0,0,0,0,25.0,20.0,31.0,,,"W 09656,hc","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 112, W 9656,hc; 430","25x31x20 - same locus as W 9578,a - ATU 1, 430 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1625,,"ATU 5, pl. 112, W 9656,hd",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14980",,,,,,,0,0,0,0,31.0,15.0,19.0,,,"W 09656,hd","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 112, W 9656,hd; 109","31x19x15 - same locus as W 9578,a - ATU 1, 109 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1626,,"ATU 5, pl. 112, W 9656,he",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15104",,,,,,,0,0,0,0,28.0,21.0,27.0,,,"W 09656,he","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIcIV",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 112, W 9656,he; 487","28x27x21 - same locus as W 9578,a - ATU 1, 487 - 23.1.1931 - tablet rotated around vertical axis.; ",,," ",0,0,,,0,0,0,0,,
1627,,"ATU 5, pl. 112, W 9656,hf",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 21382",,,,,,,0,0,0,0,23.0,17.0,33.0,,,"W 09656,hf","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 112, W 9656,hf","23x33x17 - same locus as W 9578,a - 23.1.1931.",,," ",0,0,,,0,0,0,0,,
1628,,"ATU 5, pl. 112, W 9656,hg1",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 17844",,,,,,,0,0,0,0,23.0,12.0,20.0,,,"W 09656,hg1","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 112, W 9656,hg1","23x20x12 - same locus as W 9578,a - 23.1.1931 - this and the following tablet bore the excavation number ""W 9656,hg"".",,," ",0,0,,,0,0,0,0,,
1629,,"ATU 5, pl. 112, W 9656,hg2",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 21386",,,,,,,0,0,0,0,22.0,12.0,24.0,,,"W 09656,hg2","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 112, W 9656,hg2","22x24x12 - same locus as W 9578,a - 23.1.1931 - see the preceding remarks .",,," ",0,0,,,0,0,0,0,,
1630,,"ATU 5, pl. 112, W 9656,hh",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 21384",,,,,,,0,0,0,0,18.0,16.0,18.0,,,"W 09656,hh","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 112, W 9656,hh","18x18x16 - same locus as W 9578,a - 23.1.1931.",,," ",0,0,,,0,0,0,0,,
1631,,"ATU 5, pl. 113, W 9656,hi",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15201",,,,,,,0,0,0,0,22.0,15.0,12.0,,,"W 09656,hi","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 113, W 9656,hi","22x12x15 - same locus as W 9578,a - 23.1.1931.",,," ",0,0,,,0,0,0,0,,
1632,,"ATU 5, pl. 113, W 9656,hk",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15302",,,,,,,0,0,0,0,11.0,12.0,20.0,,,"W 09656,hk","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 113, W 9656,hk","11x20x12 - same locus as W 9578,a - 23.1.1931.",,," ",0,0,,,0,0,0,0,,
1633,,"ATU 5, pl. 113, W 9656,hl",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14840",,,,,,,0,0,0,0,37.0,15.0,27.0,,,"W 09656,hl","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 113, W 9656,hl; 179","37x27x15 - same locus as W 9578,a - ATU 1, 179 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1637,,"ATU 5, pl. 113, W 9656,ho",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15320",,,,,,,0,0,0,0,18.0,17.0,33.0,,,"W 09656,ho","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 113, W 9656,ho","18x33x17 - same locus as W 9578,a - 23.1.1931.",,," ",0,0,,,0,0,0,0,,
1645,,"ATU 5, pl. 113, W 9656,hx",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15143",,,,,,,0,0,0,0,11.0,8.0,26.0,,,"W 09656,hx","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 113, W 9656,hx; 450","11x26x8 - same locus as W 9578,a - ATU 1, 450 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1649,,"ATU 5, pl. 113, W 9656,ib1",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15011",,,,,,,0,0,0,0,63.0,30.0,60.0,,,"W 09656,ib1","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 113, W 9656,ib1; 533","63x60x30 - same locus as W 9578,a - ATU 1, 533 - 23.1.1931 - this and the following tablet bore the excavation number ""W 9656,ib"".; ",,," ",0,0,,,0,0,0,0,,
1650,,"ATU 5, pl. 113, W 9656,ib2",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 21377",,,,,,,0,0,0,0,38.0,20.0,26.0,,,"W 09656,ib2","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 113, W 9656,ib2","38x26x20 - same locus as W 9578,a - 23.1.1931 - see the remarks above.",,," ",0,0,,,0,0,0,0,,
1651,,"ATU 5, pl. 113, W 9656,ic",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 21410",,,,,,,0,0,0,0,12.0,11.0,11.0,,,"W 09656,ic","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 113, W 9656,ic","12x11x11 - same locus as W 9578,a - 23.1.1931.",,," ",0,0,,,0,0,0,0,,
1653,,"ATU 5, pl. 114, W 9656,ie1",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14858",,,,,,,0,0,0,0,82.0,31.0,59.0,,,"W 09656,ie1","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 114, W 9656,ie1; 282","82x59x31 - same locus as W 9578,a - ATU 1, 282 - 23.1.1931 - large quantities of dried fruits registered.; ",,," ",0,0,,,0,0,0,0,,
1654,,"ATU 5, pl. 114, W 9656,ie2",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15025",,,,,,,0,0,0,0,39.0,18.0,29.0,,,"W 09656,ie2","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 114, W 9656,ie2; 123","39x29x18 - same locus as W 9578,a - ATU 1, 123 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1655,,"ATU 5, pl. 114, W 9656,if1",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 14970",,,,,,,0,0,0,0,65.0,27.0,27.0,,,"W 09656,if1","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 114, W 9656,if1; 364","65x27x27 - same locus as W 9578,a - ATU 1, 364 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1656,,"ATU 5, pl. 114, W 9656,if2",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15100",,,,,,,0,0,0,0,34.0,19.0,15.0,,,"W 09656,if2","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,Englund1994ATU5,primary,"pl. 114, W 9656,if2","34x15x19 - same locus as W 9578,a - 23.1.1931.",,," ",0,0,,,0,0,0,0,,
1657,,"ATU 5, pl. 114, W 9656,ig",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15348",,,,,,,0,0,0,0,34.0,24.0,33.0,,,"W 09656,ig","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 114, W 9656,ig; 455","34x33x24 - same locus as W 9578,a - ATU 1, 455 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
1658,,"ATU 5, pl. 114, W 9656,ih",tablet,"Uruk IV (ca. 3350-3200 BC)","Uruk (mod. Warka)",,,,,,,"VAT 15028",,,,,,,0,0,0,0,40.0,28.0,39.0,,,"W 09656,ih","Qa XVI,2","unter der Abgleichung der Schicht III, 1,5 m über der Höhe des Kalksteinsockels// t.a.q. IIIc",,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Administrative,undetermined,clay,"Englund1994ATU5; Falkenstein1936ATU1","primary; history","pl. 114, W 9656,ih; 393","40x39x28 - same locus as W 9578,a - ATU 1, 393 - 23.1.1931.; ",,," ",0,0,,,0,0,0,0,,
