artifact_id,cdli_comments,designation,artifact_type,period,provenience,written_in,archive,composite_no,seal_no,composites,seals,museum_no,accession_no,condition_description,artifact_preservation,period_comments,provenience_comments,artifact_type_comments,is_provenience_uncertain,is_period_uncertain,is_artifact_type_uncertain,is_school_text,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,artifact_comments,seal_information,collections,dates,alternative_years,genres,languages,materials,publications_key,publications_type,publications_exact_ref,publications_comment,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
641,,"CDLI Lexical 000026, ex. 017",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 081224,,,,,,,0,0,0,0,100,27,73,,,"W 23997,2","Ob XV,3",Stampflehmgebäude Raum 140,,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3; sec688,history; history,"pl. 70, W 23997,2; ",; ,DCCLT; ARMEP,P000641; P000641,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
647,,"CDLI Lexical 000026, ex. 018",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 135509,,,,,,,0,0,0,0,69,22,25,,,"W 24004,03a","Ob XV,3",Stampflehmgebäude Raum 143,,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3; sec701,history; history,"pl. 70, W 24004,3a; ",; ,DCCLT; ARMEP,P000647; P000647,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
155,,"CDLI Lexical 000026, ex. 019",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 046063,,,,,,,0,0,0,0,50,28,56,,,"W 17902,b","Ne XIV,4",aus dem großen Scherbenlager// (t.a.q. Frühdynastisch),,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 71, W 17902,b",,DCCLT; ARMEP,P000155; P000155,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
378,,"CDLI Lexical 000026, ex. 020",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134225,,,,,,,0,0,0,0,69,23,60,,,"W 20266,133","Nd XVII,1","zwischen den beiden frühdynastischen Mauern, Außenmauer und der davorliegenden Parallelmauer// (t.a.q. Frühdyn. 2.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 71, W 20266,133",,DCCLT; ARMEP,P000378; P000378,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
382,,"CDLI Lexical 000026, ex. 021",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134229,,,,,,,0,0,0,0,25,15,41,,,"W 20266,137","Nd XVII,1","zwischen den beiden frühdynastischen Mauern, Außenmauer und der davorliegenden Parallelmauer// (t.a.q. Frühdyn. 2.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 71, W 20266,137",,DCCLT; ARMEP,P000382; P000382,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
383,,"CDLI Lexical 000026, ex. 022",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134230,,,,,,,0,0,0,0,25,9,21,,,"W 20266,138","Nd XVII,1","zwischen den beiden frühdynastischen Mauern, Außenmauer und der davorliegenden Parallelmauer// (t.a.q. Frühdyn. 2.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 71, W 20266,138",,DCCLT; ARMEP,P000383; P000383,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
395,,"CDLI Lexical 000026, ex. 023",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134242,,,,,,,0,0,0,0,25,11,27,,,"W 20266,150","Nd XVII,1","zwischen den beiden frühdynastischen Mauern, Außenmauer und der davorliegenden Parallelmauer// (t.a.q. Frühdyn. 2.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 71, W 20266,150",,DCCLT; ARMEP,P000395; P000395,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
289,,"CDLI Lexical 000026, ex. 024",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134137,,,,,,,0,0,0,0,39,19,53,,,"W 20266,043","Nd XVII,1","zwischen den beiden frühdynastischen Mauern, Außenmauer und der davorliegenden Parallelmauer// (t.a.q. Frühdyn. 2.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 71, W 20266,43",,DCCLT; ARMEP,P000289; P000289,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
293,,"CDLI Lexical 000026, ex. 025",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134141,,,,,,,0,0,0,0,31,15,33,,,"W 20266,047","Nd XVII,1","zwischen den beiden frühdynastischen Mauern, Außenmauer und der davorliegenden Parallelmauer// (t.a.q. Frühdyn. 2.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 71, W 20266,47",,DCCLT; ARMEP,P000293; P000293,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
692,,"CDLI Lexical 000026, ex. 026",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 135697,,,,,,,0,0,0,0,34,21,47,,,"W 24201,b","Oc XV,3","Stampflehmgebäude Raum 159, Schutt an der NO-Wand, an der 2. oder 3. Stampflehmschicht von unten",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3; sec791,history; history,"pl. 71, W 24201,b; ",; ,DCCLT; ARMEP,P000692; P000692,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
103,,"CDLI Lexical 000026, ex. 027",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,VAT 17637,,,,,,,0,0,0,0,27,16,28,,,"W 15895,be","Oe XVII,1",unter den neubabylonischen Häusern am Suchgraben,,,,,"Vorderasiatisches Museum, Berlin, Germany",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 72, W 15895,be",,DCCLT; ARMEP,P000103; P000103,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
262,,"CDLI Lexical 000026, ex. 028",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134110,,,,,,,0,0,0,0,34,18,45,,,"W 20266,016","Nd XVII,1","zwischen den beiden frühdynastischen Mauern, Außenmauer und der davorliegenden Parallelmauer// (t.a.q. Frühdyn. 2.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3; sec280,history; history,"pl. 72, W 20266,16; ",; ,DCCLT; ARMEP,P000262; P000262,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
445,,"CDLI Lexical 000026, ex. 029",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,HD: W 20371,,,,,,,0,0,0,0,48,22,55,,,W 20371,"Oa XVI,4",1.5 m unter der Oberfläche am Schnitt längs der Hauptbahn,,,,,"German Archaeological Institute, Berlin, Germany",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3; Green1987ATU2,history; history,"pl. 72, W 20371; pl. 51",; ,DCCLT; ARMEP,P000445; P000445,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
476,,"CDLI Lexical 000026, ex. 030",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134462,,,,,,,0,0,0,0,42,22,48,,,"W 20572,5","Ob XVI,2",Füllschutt des Stampflehmgebäudes; 2.länglicher Raum von der NW-Grabungskante; 30-80 cm unter dessen Oberkante,,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 72, W 20572,5",,DCCLT; ARMEP,P000476; P000476,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
538,,"CDLI Lexical 000026, ex. 031",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134799,,,,,,,0,0,0,0,55,24,53,,,"W 21208,22","Nd XVII,1/2","Grenze. Unter plankonvexer frühdynastischer Mauer, parallel zur frühdynastischen Außenmauer von Eanna, aus einer mit Scherben und Fischresten durchsetzten Abfallgrube der jüngsten Phase der Schicht III// (t.a.q. Frühdyn.1.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 72, W 21208,22",,DCCLT; ARMEP,P000538; P000538,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
558,,"CDLI Lexical 000026, ex. 032",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134818,,,,,,,0,0,0,0,43,20,54,,,"W 21208,42","Nd XVII,1/2","Grenze. Unter plankonvexer frühdynastischer Mauer, parallel zur frühdynastischen Außenmauer von Eanna, aus einer mit Scherben und Fischresten durchsetzten Abfallgrube der jüngsten Phase der Schicht III// (t.a.q. Frühdyn.1.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 72, W 21208,42",,DCCLT; ARMEP,P000558; P000558,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
523,,"CDLI Lexical 000026, ex. 033",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134790,,,,,,,0,0,0,0,51,22,67,,,"W 21208,07","Nd XVII,1/2","Grenze. Unter plankonvexer frühdynastischer Mauer, parallel zur frühdynastischen Außenmauer von Eanna, aus einer mit Scherben und Fischresten durchsetzten Abfallgrube der jüngsten Phase der Schicht III// (t.a.q. Frühdyn.1.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3; Green1987ATU2,history; history,"pl. 72, W 21208,7; pl. 38",; ,DCCLT; ARMEP,P000523; P000523,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
683,,"CDLI Lexical 000026, ex. 034",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 081339,,,,,,,0,0,0,0,69,22,46,,,"W 24018,5","Ob/c XV,4/5",Stampflehmgebäude Schutt Raum 162,,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3; sec773,history; history,"pl. 72, W 24018,5; ",; ,DCCLT; ARMEP,P000683; P000683,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
60,,"CDLI Lexical 000026, ex. 035",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,VAT 17654,,,,,,,0,0,0,0,46,22,40,,,"W 15895,g","Oe XVII,1",unter den neubabylonischen Häusern am Suchgraben,,,,,"Vorderasiatisches Museum, Berlin, Germany",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 73, W 15895,g",,DCCLT; ARMEP,P000060; P000060,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
63,,"CDLI Lexical 000026, ex. 036",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,S013835,VAT 17650,,,,,,,0,0,0,0,49,22,33,,,"W 15895,k","Oe XVII,1",unter den neubabylonischen Häusern am Suchgraben,,,,,"Vorderasiatisches Museum, Berlin, Germany",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 73, W 15895,k",,DCCLT; ARMEP,P000063; P000063,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
171,,"CDLI Lexical 000026, ex. 037",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,"HD: W 19667,e",,,,,,,0,0,0,0,27,16,36,,,"W 19667,e","Nc XVI,5",über den Lehmziegeln an der Südostecke,,,,,"German Archaeological Institute, Berlin, Germany",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 73, W 19667,e",,DCCLT; ARMEP,P000171; P000171,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
258,,"CDLI Lexical 000026, ex. 038",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134106,,,,,,,0,0,0,0,58,18,35,,,"W 20266,012","Nd XVII,1","zwischen den beiden frühdynastischen Mauern, Außenmauer und der davorliegenden Parallelmauer// (t.a.q. Frühdyn. 2.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3; sec272,history; history,"pl. 73, W 20266,12; ",; ,DCCLT; ARMEP,P000258; P000258,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
296,,"CDLI Lexical 000026, ex. 039",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134144,,,,,,,0,0,0,0,57,24,64,,,"W 20266,050","Nd XVII,1","zwischen den beiden frühdynastischen Mauern, Außenmauer und der davorliegenden Parallelmauer// (t.a.q. Frühdyn. 2.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 73, W 20266,50",,DCCLT; ARMEP,P000296; P000296,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
515,,"CDLI Lexical 000026, ex. 040",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134784,,,,,,,0,0,0,0,41,20,32,,,"W 21184,4","Ne XVI,2",über Zerstörungsschutt der IVer Schicht im Hof des Stampflehmgebäudes /Schnittsteg/ der IIIer Schicht,,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 73, W 21184,4",,DCCLT; ARMEP,P000515; P000515,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
567,,"CDLI Lexical 000026, ex. 041",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134826,,,,,,,0,0,0,0,20,10,18,,,"W 21208,51","Nd XVII,1/2","Grenze. Unter plankonvexer frühdynastischer Mauer, parallel zur frühdynastischen Außenmauer von Eanna, aus einer mit Scherben und Fischresten durchsetzten Abfallgrube der jüngsten Phase der Schicht III// (t.a.q. Frühdyn.1.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 73, W 21208,51",,DCCLT; ARMEP,P000567; P000567,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
588,,"CDLI Lexical 000026, ex. 042",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134917,,,,,,,0,0,0,0,33,14,25,,,W 21395,"Ne XVI,1",aus dem Verfallschutt des Stampflehmgebäudes der Schicht III,,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 73, W 21395",,DCCLT; ARMEP,P000588; P000588,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
621,,"CDLI Lexical 000026, ex. 043",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,"HD: W 22104,0",,,,,,,0,0,0,0,34,15,32,,,"W 22104,0","Ne XVII,1",Schuttloch III,,,,,"German Archaeological Institute, Berlin, Germany",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 73, W 22104,0",,DCCLT; ARMEP,P000621; P000621,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
638,,"CDLI Lexical 000026, ex. 044",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM —,,,,,,,0,0,0,0,,,,,,W 23984,"Oa/b XV,3/4",Stampflehmgebäude Korridor 141,,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3; sec682,history; history,"pl. 73, W 23984; ",; ,DCCLT; ARMEP,P000638; P000638,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
380,,"CDLI Lexical 000026, ex. 046",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134227,,,,,,,0,0,0,0,39,20,38,,,"W 20266,135","Nd XVII,1","zwischen den beiden frühdynastischen Mauern, Außenmauer und der davorliegenden Parallelmauer// (t.a.q. Frühdyn. 2.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 74, W 20266,135",,DCCLT; ARMEP,P000380; P000380,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
381,,"CDLI Lexical 000026, ex. 047",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134228,,,,,,,0,0,0,0,30,14,35,,,"W 20266,136","Nd XVII,1","zwischen den beiden frühdynastischen Mauern, Außenmauer und der davorliegenden Parallelmauer// (t.a.q. Frühdyn. 2.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 74, W 20266,136",,DCCLT; ARMEP,P000381; P000381,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
286,,"CDLI Lexical 000026, ex. 048",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134134,,,,,,,0,0,0,0,37,22,44,,,"W 20266,040","Nd XVII,1","zwischen den beiden frühdynastischen Mauern, Außenmauer und der davorliegenden Parallelmauer// (t.a.q. Frühdyn. 2.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 74, W 20266,40",,DCCLT; ARMEP,P000286; P000286,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
546,,"CDLI Lexical 000026, ex. 049",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134806,,,,,,,0,0,0,0,33,22,31,,,"W 21208,30","Nd XVII,1/2","Grenze. Unter plankonvexer frühdynastischer Mauer, parallel zur frühdynastischen Außenmauer von Eanna, aus einer mit Scherben und Fischresten durchsetzten Abfallgrube der jüngsten Phase der Schicht III// (t.a.q. Frühdyn.1.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 74, W 21208,30",,DCCLT; ARMEP,P000546; P000546,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
570,,"CDLI Lexical 000026, ex. 050",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134829,,,,,,,0,0,0,0,22,11,23,,,"W 21208,54","Nd XVII,1/2","Grenze. Unter plankonvexer frühdynastischer Mauer, parallel zur frühdynastischen Außenmauer von Eanna, aus einer mit Scherben und Fischresten durchsetzten Abfallgrube der jüngsten Phase der Schicht III// (t.a.q. Frühdyn.1.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 74, W 21208,54",,DCCLT; ARMEP,P000570; P000570,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
580,,"CDLI Lexical 000026, ex. 051",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 134859,,,,,,,0,0,0,0,37,20,38,,,"W 21253,08","Nd/e XVII,2",aus mit Scherben durchsetztem Schutt nordwestlich der Brennofenanlage von III,,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 74, W 21253,8",,DCCLT; ARMEP,P000580; P000580,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
659,,"CDLI Lexical 000026, ex. 052",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 081238,,,,,,,0,0,0,0,62,24,71,,,"W 24008,11","Ob/c XV,4",Stampflehmgebäude Schutt Raum 145,,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3; sec724,history; history,"pl. 74, W 24008,11; ",; ,DCCLT; ARMEP,P000659; P000659,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
668,,"CDLI Lexical 000026, ex. 053",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000026,,IM 135580,,,,,,,0,0,0,0,59,25,51,,,"W 24012,12","Ob/c XV,3",Stampflehmgebäude Schutt Raum 142,,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3; sec743,history; history,"pl. 74, W 24012,12; ",; ,DCCLT; ARMEP,P000668; P000668,Archaic Metal (witness) ,0,0,,,0,0,0,0,,
36,,"CDLI Lexical 000028, ex. 01",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000028,,VAT 16945,,,,,,,0,0,0,0,64,33,54,,,W 15085,"Pa XVI,2","+19.20 m, 5 cm über Riemchenmauer der älteren Periode der III Schicht, vor Ziqqurat",,,,,"Vorderasiatisches Museum, Berlin, Germany",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 75, W 15085,",,DCCLT; ARMEP,P000036; P000036,Archaic Grain (witness) ,0,0,,,0,0,0,0,,
76,,"CDLI Lexical 000028, ex. 02",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000028,,VAT 16821,,,,,,,0,0,0,0,46,0,58,,,"W 15895,y","Oe XVII,1",unter den neubabylonischen Häusern am Suchgraben,,,,,"Vorderasiatisches Museum, Berlin, Germany",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 75, W 15895,y,",,DCCLT; ARMEP,P000076; P000076,Archaic Grain (witness) ,0,0,,,0,0,0,0,,
139,,"CDLI Lexical 000028, ex. 03",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000028,,VAT 21319,,,,,,,0,0,0,0,26,16,28,,,"W 16728,8","Pa XVI,1",plankonvexer Zingel /Große Patzen/,,,,,"Vorderasiatisches Museum, Berlin, Germany",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 75, W 16728,8,",,DCCLT; ARMEP,P000139; P000139,Archaic Grain (witness) ,0,0,,,0,0,0,0,,
200,,"CDLI Lexical 000028, ex. 04",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000028,,"HD: W 19948,23",,,,,,,0,0,0,0,39,19,64,,,"W 19948,23","Nc/d XVI,5",vor der Wasserrinne,,,,,"German Archaeological Institute, Berlin, Germany",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 75, W 19948,23,",,DCCLT; ARMEP,P000200; P000200,Archaic Grain (witness) ,0,0,,,0,0,0,0,,
204,,"CDLI Lexical 000028, ex. 05",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000028,,"HD: W 19948,30b",,,,,,,0,0,0,0,32,17,27,,,"W 19948,30b","Nc/d XVI,5",vor der Wasserrinne,,,,,"German Archaeological Institute, Berlin, Germany",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 75, W 19948,30b,",,DCCLT; ARMEP,P000204; P000204,Archaic Grain (witness) ,0,0,,,0,0,0,0,,
333,,"CDLI Lexical 000028, ex. 06",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000028,,IM 134180,,,,,,,0,0,0,0,40,20,35,,,"W 20266,087","Nd XVII,1","zwischen den beiden frühdynastischen Mauern, Außenmauer und der davorliegenden Parallelmauer// (t.a.q. Frühdyn. 2.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 75, W 20266,87,",,DCCLT; ARMEP,P000333; P000333,Archaic Grain (witness) ,0,0,,,0,0,0,0,,
437,,"CDLI Lexical 000028, ex. 07",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000028,,"HD: W 20335,8",,,,,,,0,0,0,0,35,15,38,,,"W 20335,8","Nc XVI,5 / XVII,1","unterhalb der obersten kleinen Häuser aus Riemchen, oberhalb der Hofmauer// (t.a.q. IIIa)",,,,,"German Archaeological Institute, Berlin, Germany",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3; Green1987ATU2,history; history,"pl. 75, W 20335,8; pl. 35",; ,DCCLT; ARMEP,P000437; P000437,Archaic Grain (witness) ,0,0,,,0,0,0,0,,
524,,"CDLI Lexical 000028, ex. 08",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000028,,IM 134791,,,,,,,0,0,0,0,78,20,70,,,"W 21208,08 + W 21208,16","Nd XVII,1/2","Grenze. Unter plankonvexer frühdynastischer Mauer, parallel zur frühdynastischen Außenmauer von Eanna, aus einer mit Scherben und Fischresten durchsetzten Abfallgrube der jüngsten Phase der Schicht III// (t.a.q. Frühdyn.1.Phase)",,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3; Green1987ATU2,history; history,"pl. 75, W 21208,8+; pl. 38",; ,DCCLT; ARMEP,P000524; P000524,Archaic Grain (witness) ,0,0,,,0,0,0,0,,
608,,"CDLI Lexical 000028, ex. 09",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000028,,IM —,,,,,,,0,0,0,0,,,,,,"W 21916,1","Ob XV,4",im Schutt zwischen den untersten Lagen der Stampflehmmauern,,,,,"National Museum of Iraq, Baghdad, Iraq",00.00.00.00,,Lexical,undetermined,clay,Englund1993ATU3; sec649,history; history,"pl. 75, W 21916,1; ",; ,DCCLT; ARMEP,P000608; P000608,Archaic Grain (witness) ,0,0,,,0,0,0,0,,
100,,"CDLI Lexical 000030, ex. 001",tablet,Uruk III (ca. 3200-3000 BC),Uruk (mod. Warka),,,,,Q000030,,VAT 17652,,,,,,,0,0,0,0,44,16,34,,,"W 15895,bb","Oe XVII,1",unter den neubabylonischen Häusern am Suchgraben,,,,,"Vorderasiatisches Museum, Berlin, Germany",,,Lexical,undetermined,clay,Englund1993ATU3,history,"pl. 44, W 15895,bb",,DCCLT; ARMEP,P000100; P000100,Archaic Tribute (witness) ,0,0,,,0,0,0,0,,
